Year,Country,Type,Count
Total,SC,Intermediate,1.0
Total,SC,Intro,3.0
Total,SE,Advanced,0.0
Total,SE,Intermediate,8.0
Total,SE,Intro,27.0
Total,SG,Advanced,0.0
Total,SG,Intermediate,2.0
Total,SG,Intro,7.0
Total,SI,Advanced,2.0
Total,SI,Intermediate,3.0
Total,SI,Intro,1.0
Total,SR,Advanced,0.0
Total,SR,Intermediate,0.0
Total,SR,Intro,3.0
Total,SZ,Advanced,0.0
Total,SZ,Intermediate,0.0
Total,SZ,Intro,1.0
Total,TH,Advanced,0.0
Total,TH,Intermediate,18.0
Total,TH,Intro,8.0
Total,TN,Advanced,4.0
Total,TN,Intermediate,8.0
Total,TN,Intro,3.0
Total,TT,Advanced,0.0
Total,TT,Intermediate,0.0
Total,TT,Intro,0.0
Total,TZ,Advanced,0.0
Total,TZ,Intermediate,2.0
Total,TZ,Intro,4.0
Total,US,Advanced,44.0
Total,US,Intermediate,502.0
Total,US,Intro,1538.0
Total,VN,Advanced,3.0
Total,VN,Intermediate,14.0
Total,VN,Intro,14.0
Total,WORLD,Advanced,314.0
Total,WORLD,Intermediate,2334.0
Total,WORLD,Intro,6742.0
Total,ZA,Advanced,0.0
Total,ZA,Intermediate,40.0
Total,ZA,Intro,27.0
Total,ZW,Advanced,0.0
Total,ZW,Intermediate,2.0
Total,ZW,Intro,1.0
